2.799999999999999711e-02 2.959510402082177541e-02 8.286629125830096776e-04
5.599999999999999423e-02 1.192785198044561540e-01 4.168461467107782183e-03
8.399999999999999134e-02 2.713902357662211218e-01 1.176738806856197223e-02
1.119999999999999885e-01 4.877382433336590051e-01 2.542405888190442387e-02
1.399999999999999856e-01 7.690274011130914245e-01 4.695682611307098325e-02
1.679999999999999827e-01 1.113421448447639239e+00 7.813262666960488212e-02
1.959999999999999798e-01 1.513904378741513845e+00 1.205219492743672405e-01
2.239999999999999769e-01 1.959799216599207083e+00 1.753963273391450639e-01
2.520000000000000018e-01 2.433283540905228026e+00 2.435282664844914402e-01
2.800000000000000266e-01 2.915274851839379622e+00 3.251559623359940310e-01
3.079999999999999405e-01 3.380341344024636374e+00 4.198055199686838712e-01
3.359999999999999654e-01 3.807807437655045479e+00 5.264241282230252006e-01
3.639999999999999902e-01 4.174085121004678989e+00 6.432985116111561430e-01
3.920000000000000151e-01 4.465101066206893066e+00 7.683213414649491257e-01
4.199999999999999289e-01 4.670191051020008643e+00 8.990866908935092328e-01
4.479999999999999538e-01 4.786848971720048418e+00 1.033118462101670465e+00
4.759999999999999787e-01 4.818673904892568416e+00 1.168041331438662622e+00
5.040000000000000036e-01 4.777936156582347493e+00 1.301823543822968388e+00
5.320000000000000284e-01 4.677142903953726005e+00 1.432783545133672565e+00
5.599999999999999423e-01 4.537830238561169516e+00 1.559842791813385254e+00
5.879999999999999671e-01 4.375949734526921375e+00 1.682369384380139055e+00
6.159999999999999920e-01 4.210011898943938569e+00 1.800249717550569395e+00
6.439999999999999059e-01 4.043267737365017211e+00 1.913461214196789717e+00
6.719999999999999307e-01 3.879917145300355585e+00 2.022098894265199398e+00
6.999999999999999556e-01 3.713098479269826058e+00 2.126065651684754698e+00
7.279999999999999805e-01 3.550355068133287162e+00 2.225475593592486590e+00
7.560000000000000053e-01 3.393234574940481085e+00 2.320486161690820115e+00
7.839999999999999192e-01 3.242475821089015220e+00 2.411275484681312697e+00
8.119999999999999440e-01 3.099350254027108065e+00 2.498057291794071322e+00
8.399999999999999689e-01 2.965229382721333184e+00 2.581083714510268745e+00
8.679999999999998828e-01 2.837678058595142438e+00 2.660538700150932634e+00
8.959999999999999076e-01 2.721552741057452707e+00 2.736742176900541779e+00
9.239999999999999325e-01 2.612270305972304030e+00 2.809885745467766149e+00
9.519999999999999574e-01 2.514602830156143387e+00 2.880294624712138596e+00
9.799999999999999822e-01 2.426976123638561411e+00 2.948249956174018305e+00
1.007999999999999785e+00 2.351210368440984855e+00 3.014083846490366092e+00
1.036000000000000032e+00 2.288537616249995743e+00 3.078162899745366055e+00
1.063999999999999835e+00 2.237527624816621596e+00 3.140813673240231196e+00
1.091999999999999860e+00 2.202133781536983914e+00 3.202473419123267107e+00
1.119999999999999885e+00 2.180908546544220172e+00 3.263538858426504596e+00
1.147999999999999909e+00 2.176390745732614374e+00 3.324477799307017811e+00
1.175999999999999934e+00 2.188812988146066285e+00 3.385764562975107861e+00
1.203999999999999959e+00 2.221993183619198842e+00 3.447980372116445480e+00
1.231999999999999984e+00 2.277377294975330813e+00 3.511746936375755190e+00
1.259999999999999787e+00 2.357352882777386860e+00 3.577752817093521998e+00
1.287999999999999812e+00 2.469206081467271829e+00 3.646890587374605808e+00
1.315999999999999837e+00 2.612603043146696891e+00 3.720043472582712951e+00
1.343999999999999861e+00 2.801479706885643406e+00 3.798484904375509785e+00
1.371999999999999886e+00 3.034017434634025179e+00 3.883437392545262323e+00
1.399999999999999911e+00 3.329011411392226893e+00 3.976649712064245001e+00
