2.799999999999999711e-02 5.995344229052049223e-02 1.678696384134573680e-03
5.599999999999999423e-02 2.413058763656913686e-01 8.435260922373930687e-03
8.399999999999999134e-02 5.482456377219250276e-01 2.378613877858783143e-02
1.119999999999999885e-01 9.840101956628050095e-01 5.133842425714636726e-02
1.399999999999999856e-01 1.549778957437496940e+00 9.473223506539628358e-02
1.679999999999999827e-01 2.242295244889769279e+00 1.575165019223098151e-01
1.959999999999999798e-01 3.045479796795096838e+00 2.427899362325725285e-01
2.239999999999999769e-01 3.938964940554287253e+00 3.530809545680925754e-01
2.520000000000000018e-01 4.891328827071483865e+00 4.900381617260941014e-01
2.800000000000000266e-01 5.857023141033833369e+00 6.540348096750414619e-01
3.079999999999999405e-01 6.790370108944261851e+00 8.441651727254808613e-01
3.359999999999999654e-01 7.647718474510454278e+00 1.058301290011773421e+00
3.639999999999999902e-01 8.380975955257824239e+00 1.292968616758992439e+00
3.920000000000000151e-01 8.964381263001227396e+00 1.543971292123026862e+00
4.199999999999999289e-01 9.376391645920104878e+00 1.806510258208789743e+00
4.479999999999999538e-01 9.610484591637186824e+00 2.075603826774631067e+00
4.759999999999999787e-01 9.673576740670235097e+00 2.346463975513397582e+00
5.040000000000000036e-01 9.597704303076202592e+00 2.615199695999531393e+00
5.320000000000000284e-01 9.390819957124874051e+00 2.878142654799027866e+00
5.599999999999999423e-01 9.114193112957307719e+00 3.133340061961832568e+00
5.879999999999999671e-01 8.784454196349122057e+00 3.379304779459607833e+00
6.159999999999999920e-01 8.443527852021242452e+00 3.615723559316202707e+00
6.439999999999999059e-01 8.097150621218567323e+00 3.842443776710322112e+00
6.719999999999999307e-01 7.754281869512365866e+00 4.059563669056668544e+00
6.999999999999999556e-01 7.427896969234552671e+00 4.267544784195235863e+00
7.279999999999999805e-01 7.106805570199803412e+00 4.466535340160830536e+00
7.560000000000000053e-01 6.789462876015991633e+00 4.656640300689278256e+00
7.839999999999999192e-01 6.487445243032546216e+00 4.838288767494189457e+00
8.119999999999999440e-01 6.200076867645388567e+00 5.011890919788259957e+00
8.399999999999999689e-01 5.931132181091123279e+00 5.177962620858811427e+00
8.679999999999998828e-01 5.674508505652056556e+00 5.336848859017068847e+00
8.959999999999999076e-01 5.437299310756812609e+00 5.489093239718259909e+00
9.239999999999999325e-01 5.220184914062206971e+00 5.635258417312001278e+00
9.519999999999999574e-01 5.021468518251865909e+00 5.775859535823054003e+00
9.799999999999999822e-01 4.843076941443972494e+00 5.911465690183485222e+00
1.007999999999999785e+00 4.691678302811503443e+00 6.042832682662207411e+00
1.036000000000000032e+00 4.561891305472194347e+00 6.170565639215428000e+00
1.063999999999999835e+00 4.459174105349625883e+00 6.295422514165218253e+00
1.091999999999999860e+00 4.379826346525608649e+00 6.418057651867935753e+00
1.119999999999999885e+00 4.333590291729867872e+00 6.539398180036370967e+00
1.147999999999999909e+00 4.316635831393405454e+00 6.660263983315386049e+00
1.175999999999999934e+00 4.334144892496378354e+00 6.781620040305284647e+00
1.203999999999999959e+00 4.386482762585383277e+00 6.904441557657674977e+00
1.231999999999999984e+00 4.481397955002160316e+00 7.029920700397735978e+00
1.259999999999999787e+00 4.621907707598390758e+00 7.159334116210490429e+00
1.287999999999999812e+00 4.819272190304261905e+00 7.294273737539010760e+00
1.315999999999999837e+00 5.079940829882533926e+00 7.436512080775721678e+00
1.343999999999999861e+00 5.412491768408455250e+00 7.588061850291157207e+00
1.371999999999999886e+00 5.836987481589059890e+00 7.751497499775651612e+00
1.399999999999999911e+00 6.357848649815649900e+00 7.929517261970489450e+00
