2.799999999999999711e-02 2.997646144726538731e-02 8.393409205234307526e-04
5.599999999999999423e-02 1.206516176560118586e-01 4.217586214891762102e-03
8.399999999999999134e-02 2.741220197027330330e-01 1.189300276656828602e-02
1.119999999999999885e-01 4.920063328613264453e-01 2.566918008668542250e-02
1.399999999999999856e-01 7.748920509687011737e-01 4.736615751380905681e-02
1.679999999999999827e-01 1.121152399306341696e+00 7.875842469438662508e-02
1.959999999999999798e-01 1.522746036773261480e+00 1.213953137240379454e-01
2.239999999999999769e-01 1.969490254693635034e+00 1.765410408554597133e-01
2.520000000000000018e-01 2.445674753821323932e+00 2.450199339624568040e-01
2.800000000000000266e-01 2.928531515719384970e+00 3.270188164025995547e-01
3.079999999999999405e-01 3.395206367802796166e+00 4.220845947010778421e-01
3.359999999999999654e-01 3.823889801406247457e+00 5.291535091404526714e-01
3.639999999999999902e-01 4.190511346608900567e+00 6.464878268455018784e-01
3.920000000000000151e-01 4.482219145255197823e+00 7.719899629126474316e-01
4.199999999999999289e-01 4.688206734613878268e+00 9.032597514818361262e-01
4.479999999999999538e-01 4.805261191264303733e+00 1.037807064837236393e+00
4.759999999999999787e-01 4.836797034542352769e+00 1.173237381804422386e+00
5.040000000000000036e-01 4.798865023697830523e+00 1.307605602467961425e+00
5.320000000000000284e-01 4.695415041326349126e+00 1.439077223625099267e+00
5.599999999999999423e-01 4.557108696398870507e+00 1.566676267124267552e+00
5.879999999999999671e-01 4.392233097229524041e+00 1.689658793846694262e+00
6.159999999999999920e-01 4.221754249781120016e+00 1.807867912840565472e+00
6.439999999999999059e-01 4.048594600177913172e+00 1.921228561645546895e+00
6.719999999999999307e-01 3.877168659875229295e+00 2.029789284122053505e+00
6.999999999999999556e-01 3.713934941777597309e+00 2.133779462491826262e+00
7.279999999999999805e-01 3.553370549936934353e+00 2.233273837890060065e+00
7.560000000000000053e-01 3.394722491506665385e+00 2.328326067652247033e+00
7.839999999999999192e-01 3.243724476262946688e+00 2.419150352987609498e+00
8.119999999999999440e-01 3.100000953040493723e+00 2.505950379672742923e+00
8.399999999999999689e-01 2.965573697250673213e+00 2.588986443195762099e+00
8.679999999999998828e-01 2.837258545209501381e+00 2.668429682461628261e+00
8.959999999999999076e-01 2.718624260497563228e+00 2.744551161755560464e+00
9.239999999999999325e-01 2.610141975247151525e+00 2.817635137062480588e+00
9.519999999999999574e-01 2.510829906711390169e+00 2.887938374450399248e+00
9.799999999999999822e-01 2.421610297735260264e+00 2.955743462786986520e+00
1.007999999999999785e+00 2.346011173067096944e+00 3.021431775632865246e+00
1.036000000000000032e+00 2.281250145169453791e+00 3.085306779697610136e+00
1.063999999999999835e+00 2.229896405441588403e+00 3.147743879049974769e+00
1.091999999999999860e+00 2.190295418218469514e+00 3.209072150760091890e+00
1.119999999999999885e+00 2.167236332645525732e+00 3.269754768074166318e+00
1.147999999999999909e+00 2.158947227427598925e+00 3.330205290442139088e+00
1.175999999999999934e+00 2.168014131374791820e+00 3.390909686120632927e+00
1.203999999999999959e+00 2.194136159241897754e+00 3.452345498579405980e+00
1.231999999999999984e+00 2.241928756537995948e+00 3.515119503762470288e+00
1.259999999999999787e+00 2.312306030487321529e+00 3.579864072616115056e+00
1.287999999999999812e+00 2.411407287905829033e+00 3.647383476677477976e+00
1.315999999999999837e+00 2.542580159116342386e+00 3.718575721132735712e+00
1.343999999999999861e+00 2.709399383638386283e+00 3.794438903874611135e+00
1.371999999999999886e+00 2.922209423612907919e+00 3.876260767735772550e+00
1.399999999999999911e+00 3.183211624648799365e+00 3.965390693225939067e+00
